family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,100,99,99,99,5.875,208.365,1,1
complete_graph,100,99,99,99,6.122,209.225,1,1
complete_graph,100,99,99,99,11.972,230.887,1,1
complete_graph,100,99,99,99,6.201,207.795,1,1
complete_graph,110,109,109,109,9.19,249.459,1,1
complete_graph,110,109,109,109,8.824,248.502,1,1
complete_graph,110,109,109,109,8.229,253.357,1,1
complete_graph,110,109,109,109,7.867,244.43,1,1
complete_graph,110,109,109,109,8.396,242.013,1,1
complete_graph,110,109,109,109,7.797,245.104,1,1
complete_graph,110,109,109,109,8.46,252.205,1,1
complete_graph,110,109,109,109,7.632,232.04,1,1
complete_graph,110,109,109,109,7.965,243.88,1,1
complete_graph,110,109,109,109,8.42,246.484,1,1
complete_graph,110,109,109,109,10.697,242.798,1,1
complete_graph,110,109,109,109,8.466,242.791,1,1
complete_graph,110,109,109,109,7.89,229.899,1,1
complete_graph,110,109,109,109,8.492,234.742,1,1
complete_graph,110,109,109,109,8.196,278.156,1,1
complete_graph,110,109,109,109,7.891,229.881,1,1
complete_graph,110,109,109,109,8.11,228.777,1,1
complete_graph,110,109,109,109,8.465,226.591,1,1
complete_graph,110,109,109,109,9.281,231.47,1,1
complete_graph,110,109,109,109,8.475,230.103,1,1
complete_graph,110,109,109,109,7.927,226.256,1,1
complete_graph,110,109,109,109,8.02,226.396,1,1
complete_graph,110,109,109,109,8.231,232.655,1,1
complete_graph,110,109,109,109,7.887,243.625,1,1
complete_graph,110,109,109,109,8.112,233.573,1,1
complete_graph,110,109,109,109,8.358,236.368,1,1
complete_graph,110,109,109,109,7.673,233.575,1,1
complete_graph,110,109,109,109,8.093,227.43,1,1
complete_graph,110,109,109,109,8.257,233.985,1,1
complete_graph,110,109,109,109,8.383,236.899,1,1
complete_graph,120,119,119,119,17.918,503.262,1,1
complete_graph,120,119,119,119,10.575,505.397,1,1
complete_graph,120,119,119,119,10.921,462.916,1,1
complete_graph,120,119,119,119,10.601,465.278,1,1
complete_graph,120,119,119,119,11.055,457.134,1,1
complete_graph,120,119,119,119,13.596,617.226,1,1
complete_graph,120,119,119,119,11.673,490.587,1,1
complete_graph,120,119,119,119,12.404,454.514,1,1
complete_graph,120,119,119,119,10.397,456.827,1,1
complete_graph,120,119,119,119,10.736,499.398,1,1
complete_graph,120,119,236,119,11.421,473.688,0,1
complete_graph,120,119,119,119,11.14,484.882,1,1
complete_graph,120,119,119,119,11.083,476.236,1,1
complete_graph,120,119,119,119,11.464,538.1,1,1
complete_graph,120,119,119,119,11.077,466.753,1,1
complete_graph,120,119,236,119,11,474.984,0,1
complete_graph,120,119,119,119,11.15,463.685,1,1
complete_graph,120,119,119,119,11.151,503.39,1,1
complete_graph,120,119,119,119,11.212,464.426,1,1
complete_graph,120,119,119,119,10.832,478.525,1,1
complete_graph,120,119,119,119,10.73,457.773,1,1
complete_graph,120,119,119,119,10.116,459.81,1,1
complete_graph,120,119,119,119,17.809,497.04,1,1
complete_graph,120,119,119,119,10.485,473.139,1,1
complete_graph,120,119,119,119,11.485,464.039,1,1
complete_graph,120,119,119,119,10.887,459.446,1,1
complete_graph,120,119,119,119,10.787,509.929,1,1
complete_graph,120,119,119,119,11.06,457.921,1,1
complete_graph,120,119,119,119,10.674,457.469,1,1
complete_graph,120,119,119,119,10.259,453.728,1,1
complete_graph,130,129,129,129,15.682,526.681,1,1
complete_graph,130,129,129,129,14.146,520.552,1,1
complete_graph,130,129,129,129,13.972,514.836,1,1
complete_graph,130,129,129,129,13.422,529.29,1,1
complete_graph,130,129,129,129,14.889,505.509,1,1
complete_graph,130,129,129,129,13.285,503.528,1,1
complete_graph,130,129,129,129,13.142,528.143,1,1
complete_graph,130,129,129,129,13.927,555.637,1,1
complete_graph,130,129,129,129,14.241,507.231,1,1
complete_graph,130,129,129,129,13.558,505.183,1,1
complete_graph,130,129,129,129,13.915,504.57,1,1
complete_graph,130,129,129,129,13.47,548.744,1,1
complete_graph,130,129,129,129,13.148,519.182,1,1
complete_graph,130,129,129,129,14.357,508.833,1,1
complete_graph,130,129,256,129,13.889,526.809,0,1
complete_graph,130,129,129,129,14.159,562.818,1,1
complete_graph,130,129,129,129,12.876,509.219,1,1
complete_graph,130,129,129,129,13.51,488.95,1,1
complete_graph,130,129,129,129,13.439,490.582,1,1
complete_graph,130,129,256,129,13.147,553.551,0,1
complete_graph,130,129,129,129,13.759,513.83,1,1
complete_graph,130,129,256,129,13.612,505.172,0,1
complete_graph,130,129,129,129,13.136,502.785,1,1
complete_graph,130,129,129,129,14.707,565.564,1,1
complete_graph,130,129,129,129,13.816,517.603,1,1
complete_graph,130,129,129,129,13.617,513.806,1,1
complete_graph,130,129,129,129,14.719,497.992,1,1
complete_graph,130,129,129,129,13.242,544.909,1,1
complete_graph,130,129,129,129,12.926,518.015,1,1
complete_graph,130,129,129,129,12.636,493.39,1,1
complete_graph,140,139,139,139,20.508,576.737,1,1
complete_graph,140,139,139,139,18.207,605.198,1,1
complete_graph,140,139,139,139,17.11,549.245,1,1
complete_graph,140,139,139,139,17.5,539.864,1,1
complete_graph,140,139,139,139,19.907,540.539,1,1
complete_graph,140,139,139,139,17.021,608.968,1,1
complete_graph,140,139,139,139,17.517,566.443,1,1
complete_graph,140,139,139,139,17.261,572.215,1,1
complete_graph,140,139,139,139,17.655,601.772,1,1
complete_graph,140,139,139,139,16.847,543.087,1,1
complete_graph,140,139,139,139,17.029,568.81,1,1
complete_graph,140,139,139,139,17.548,564.357,1,1
