family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
watts_strogatz_graph,90,14,20,14,2.822,176.193,0,1
watts_strogatz_graph,90,14,20,14,2.436,176.494,0,1
watts_strogatz_graph,90,14,26,14,2.27,181.588,0,1
watts_strogatz_graph,90,14,16,14,2.613,186.222,0,1
watts_strogatz_graph,90,14,21,14,2.47,182.136,0,1
watts_strogatz_graph,90,14,40,14,2.497,181.787,0,1
watts_strogatz_graph,90,14,26,14,2.451,181.931,0,1
watts_strogatz_graph,90,14,19,14,2.435,181.982,0,1
watts_strogatz_graph,100,18,24,19,3.627,208.663,0,0
watts_strogatz_graph,100,18,24,18,3.171,199.015,0,1
watts_strogatz_graph,100,18,23,18,3.302,213.351,0,1
watts_strogatz_graph,100,18,24,18,3.005,205.307,0,1
watts_strogatz_graph,100,18,24,19,3.077,207.533,0,0
watts_strogatz_graph,100,18,26,19,2.991,205.337,0,0
watts_strogatz_graph,100,18,26,18,3.62,201.669,0,1
watts_strogatz_graph,100,18,21,18,3.219,197.498,0,1
watts_strogatz_graph,100,18,26,18,3.049,202.95,0,1
watts_strogatz_graph,100,18,24,18,3.401,204.962,0,1
watts_strogatz_graph,100,18,20,19,3.577,200.593,0,0
watts_strogatz_graph,100,18,22,18,3.216,191.888,0,1
watts_strogatz_graph,100,18,21,18,3.045,232.082,0,1
watts_strogatz_graph,100,18,23,19,3.259,192.196,0,0
watts_strogatz_graph,100,18,18,19,3.076,187.94,1,0
watts_strogatz_graph,100,18,18,18,3.206,197.725,1,1
watts_strogatz_graph,100,18,26,18,3.206,200.2,0,1
watts_strogatz_graph,100,18,24,18,3.615,186.149,0,1
watts_strogatz_graph,100,18,24,18,2.996,188.634,0,1
watts_strogatz_graph,100,18,22,18,3.057,187.557,0,1
watts_strogatz_graph,100,18,25,19,3.234,195.817,0,0
watts_strogatz_graph,100,18,26,18,3.065,192.271,0,1
watts_strogatz_graph,100,18,62,18,2.934,189.221,0,1
watts_strogatz_graph,100,18,50,18,3.106,225.23,0,1
watts_strogatz_graph,100,18,22,18,3.156,197.75,0,1
watts_strogatz_graph,100,18,23,18,3.394,198.525,0,1
watts_strogatz_graph,100,18,21,18,3.134,198.231,0,1
watts_strogatz_graph,100,18,25,19,2.96,188.92,0,0
watts_strogatz_graph,100,18,22,18,3.042,188.872,0,1
watts_strogatz_graph,100,18,23,18,3.155,192.416,0,1
watts_strogatz_graph,110,17,24,17,4.106,221.937,0,1
watts_strogatz_graph,110,17,23,17,4.019,205.224,0,1
watts_strogatz_graph,110,17,20,17,3.794,209.023,0,1
watts_strogatz_graph,110,17,25,17,4.474,236.47,0,1
watts_strogatz_graph,110,17,24,17,4.684,214.914,0,1
watts_strogatz_graph,110,17,22,17,3.843,218.856,0,1
watts_strogatz_graph,110,17,22,17,4.053,214.359,0,1
watts_strogatz_graph,110,17,26,17,4.048,209.853,0,1
watts_strogatz_graph,110,17,23,17,4.07,214.01,0,1
watts_strogatz_graph,110,17,28,17,4.084,213.286,0,1
watts_strogatz_graph,110,17,29,17,4.261,214.4,0,1
watts_strogatz_graph,110,17,46,17,4.305,203.562,0,1
